url,runWarnings,notiz
https://www.asklepios.com/burglengenfeld/, , 
https://www.asklepios.com/lindenlohe/, , 
https://www.asklepios.com/oberviechtach/experten/abteilungen/, , 
https://www.kliniken-nordoberpfalz.de/tirschenreuth/, , 
https://www.kliniken-nordoberpfalz.de/kemnath/, , 
https://www.sozialstiftung-bamberg.de/klinikum-bamberg/, , 
https://www.krankenhaus.de/klinikum-bamberg-betriebsstaette-am-michelsberg/, , 
https://www.weisse-liste.de/de/krankenhaus/bamberg/96047/klinikum-bamberg---betriebsstaette-am-heinrichsdamm-4774/profil-plz/, , 
https://klinikum-bayreuth.de/en/, , 
https://www.gebo-med.de/standorte/bezirkskrankenhaus-bayreuth, , 
https://klinikum-bayreuth.de/, , 
https://www.regiomed-kliniken.de/startseite-klinikum-coburg.aspx, , 
https://www.sana.de/hof, , 
https://gkg-bamberg.de/klinik/juraklinik/, , 
https://gkg-bamberg.de/klinik/steigerwaldklinik/, , 
https://www.sana.de/pegnitz, , 
https://www.regierung.oberfranken.bayern.de/gesundheit_verbraucherschutz/gesundheit/krankenhaeuser.php, Lighthouse was unable to reliably load the page you requested. Make sure you are testing the correct URL and that the server is properly responding to all requests. (Status code: 404), 
https://www.medicalpark.de/de/Kliniken_und_Zentren/Bad_Rodach.html, , 
https://www.klinikumforchheim.de/, , 
http://www.klinik-fraenkische-schweiz.de/, , 
https://www.kliniken-hochfranken.de/kliniken/, , 
https://www.kliniken-hochfranken.de/kliniken/, , 
https://www.gebo-med.de/standorte/bezirksklinik-rehau, , 
http://www.klinik-am-park.de/, The page may not be loading as expected because your test URL (http://www.klinik-am-park.de/) was redirected to http://www.klinik-am-park.de/die-klinik.html. Try testing the second URL directly., 
https://www.helios-gesundheit.de/kliniken/kronach-frankenwaldklinik/, , 
https://www.klinikum-kulmbach.de/, , 
https://www.klinikum-kulmbach.de/leistungsspektrum/spalte-3/fachklinik-stadtsteinach/geriatrische-rehabilitation.html, , 
https://www.regiomed-kliniken.de/startseite-klinikum-lichtenfels.aspx, , 
https://www.gebo-med.de/standorte/bezirksklinikum-obermain, , 
https://www.schoen-klinik.de/bad-staffelstein, , 
https://www.klinikum-fichtelgebirge.de/, , 
https://www.klinikum-fichtelgebirge.de/, , 
https://www.anregiomed.de/medizin-und-pflege/klinikum-ansbach, , 
https://www.bezirkskliniken-mfr.de/standorte-und-kliniken/ansbach/, , 
https://www.rangauklinik.de/, , 
https://www.waldkrankenhaus.de/, , 
https://www.bezirkskliniken-mfr.de/standorte-und-kliniken/erlangen/, , 
https://www.klinikum-fuerth.de/, , 
https://www.schoen-klinik.de/nuernberg-fuerth/informationen, , 
https://www.klinikum-nuernberg.de/DE/ueber_uns/lageplan/knn/index.html, , 
https://www.theresien-krankenhaus.de/, , 
https://kh-nuernberg.martha-maria.de/, The page may not be loading as expected because your test URL (https://kh-nuernberg.martha-maria.de/) was redirected to https://kh-nuernberg.martha-maria.de/de/. Try testing the second URL directly., 
https://www.klinik-hallerwiese.de/de/klinik-hallerwiese-cnopfsche-kinderklinik.html, , 
https://www.sana.de/nuernberg, , 
https://www.klinik-hallerwiese.de/de/cnopfsche-kinderklinik.html, , 
https://www.erler-klinik.de/, , 
https://www.maximilians-augenklinik.de/, , 
http://www.klinik-steger.de/, , 
https://www.klinikum-nuernberg.de/DE/ueber_uns/lageplan/kns/index.html, , 
https://www.klinikum-nuernberg.de/, The page may not be loading as expected because your test URL (https://www.klinikum-nuernberg.de/) was redirected to https://www.klinikum-nuernberg.de/DE/index.html. Try testing the second URL directly., 
https://www.stadtkrankenhaus-schwabach.de/, , 
http://www.clinic-neuendettelsau.de/, , 
https://www.anregiomed.de/medizin-und-pflege/klinik-dinkelsbuehl, , 
https://www.anregiomed.de/medizin-und-pflege/klinik-rothenburg, , 
https://www.kreiskrankenhaus-hoechstadt.de/, , 
https://www.fachklinik-herzogenaurach.de/, , 
https://www.kh-nuernberger-land.de/, , 
https://www.kh-nuernberger-land.de/unsere-abteilungen/innere-medizin-altdorf, , 
https://www.bezirkskliniken-mfr.de/standorte-und-kliniken/engelthal/, , 
https://www.sana.de/rummelsberg, , 
https://www.psorisol.de/, The page may not be loading as expected because your test URL (https://www.psorisol.de/) was redirected to https://www.psorisol.de/de/startseite.html. Try testing the second URL directly., 
https://www.kliniken-nea.de/, The page may not be loading as expected because your test URL (https://www.kliniken-nea.de/) was redirected to https://www.kliniken-nea.de/home. Try testing the second URL directly., 
https://www.kliniken-nea.de/medizin-pflege/klinik-bad-windsheim/, , 
https://heiligenfeld.de/kliniken/weitere-standorte/heiligenfeld-klinik-uffenheim/, , 
https://dbkg.de/kliniken/dr-becker-kiliani-klinik/kurzprofil-klinik, , 
https://kreisklinik-roth.de/, , 
https://www.klinikum-altmuehlfranken.de/, The page may not be loading as expected because your test URL (https://www.klinikum-altmuehlfranken.de/) was redirected to https://www.klinikum-altmuehlfranken.de/home.html. Try testing the second URL directly., 
https://www.klinikum-altmuehlfranken.de/, The page may not be loading as expected because your test URL (https://www.klinikum-altmuehlfranken.de/) was redirected to https://www.klinikum-altmuehlfranken.de/home.html. Try testing the second URL directly., 
https://www.klinikum-ab-alz.de/, , 
https://www.capio-hofgartenklinik.de/, , 
https://frauenklinik.com/, , 
https://www.josef.de/, , 
https://www.leopoldina-krankenhaus.com/home/, , 
https://www.kwm-klinikum.de/, , 
https://www.kwm-missioklinik.de/, , 
https://www.rotkreuzklinik-wuerzburg.de/, , 
https://www.theresienklinik-wue.de/, , 
https://www.koenig-ludwig-haus.de/, , 
https://www.ukw.de/kinder-und-jugendpsychiatrie/startseite/, , 
https://www.bezirk-unterfranken.de/einrichtungen/wuerzburg/klinik-am-greinberg, , 
https://www.klinikum-ab-alz.de/, , 
https://www.helios-gesundheit.de/kliniken/bad-kissingen/, , 
https://www.helios-gesundheit.de/kliniken/hammelburg-orthoclinic/, , 
https://www.capio-franz-von-pruemmer-klinik.de/, , 
https://www.tzbu.de/, , 
https://www.heiligenfeld.de/kliniken/bad-kissingen/fachklinik-heiligenfeld/, , 
https://psychosomatik.campus-nes.de/, , 
https://www.campus-nes.de/, , 
https://www.hassberg-kliniken.de/startseite.html, , 
https://www.hassberg-kliniken.de/standard-titel.html, , 
https://www.k-kl.de/, , 
https://www.helios-gesundheit.de/kliniken/volkach/, , 
https://www.helios-gesundheit.de/kliniken/volkach/, , 
https://www.helios-gesundheit.de/reha/miltenberg/, , 
https://klinikum-msp.de/kliniken/marktheidenfeld/ueber-uns.html, , 
https://www.klinikum-msp.de/, The page may not be loading as expected because your test URL (https://www.klinikum-msp.de/) was redirected to https://www.klinikum-msp.de/startseite.html. Try testing the second URL directly., 
https://www.bezirkskrankenhaus-lohr.de/, , 
https://www.geomed-klinik.de/, , 
https://www.krankenhaus-werneck.de/, , 
https://www.xn--orthopdie-werneck-vqb.de/, , 
http://Bezirkskrankenhaus Weneck, INVALID URL, "http://"-Prefix manuell hinzugefügt
https://www.augenklinik-schweinfurt-gerolzhofen.de/, , 
https://www.main-klinik.de/, , 
https://diako-augsburg.de/, , 
https://www.klinik-vincentinum.de/, , 
https://www.josefinum.de/, , 
https://www.hessing-kliniken.de/, , 
https://www.bkh-augsburg.de/home.html, , 
https://www.kliniken-oal-kf.de/, , 
https://www.bezirkskrankenhaus-kaufbeuren.de/home.html, , 
https://www.kv-keoa.de/, , 
https://www.bezirkskrankenhaus-kempten.de/home.html, , 
https://www.josefinum.de/fachbereiche-experten/kinder-jugendpsychiatrie-psychotherapie/, , 
https://www.klinikum-memmingen.de/, The page may not be loading as expected because your test URL (https://www.klinikum-memmingen.de/) was redirected to https://www.klinikum-memmingen.de/startseite.html. Try testing the second URL directly., 
https://www.bkh-memmingen.de/home/, , 
https://www.klipa.de/, , 
https://www.klipa.de/, , 
https://www.wertachkliniken.de/Wertachkliniken/klinikschwabm.html, , 
https://www.wertachkliniken.de/Wertachkliniken/klinikbobingen.html, , 
https://www.waldhausklinik.de/, , 
https://www.khdw.de/, , 
https://www.khdw.de/, , 
https://www.kkhgzkru.de/guenzburg, , 
https://www.kkhgzkru.de/krumbach, , 
https://www.fachklinik-ichenhausen.de/, , 
https://www.bkh-guenzburg.de/home.html, , 
http://www.krankenhaus-st-camillus.de/, , 
https://www.therapiezentrum-burgau.de/, , 
https://www.augsburger-allgemeine.de/illertissen/Weissenhorner-Klinik-soll-mit-Modulbau-erweitert-werden-id56616576.html, , 
http://www.donauklinik-neu-ulm.de/, The page may not be loading as expected because your test URL (http://www.donauklinik-neu-ulm.de/) was redirected to https://www.donauklinik-neu-ulm.de/dk/. Try testing the second URL directly., 
http://www.stiftungsklinik-weissenhorn.de/, The page may not be loading as expected because your test URL (http://www.stiftungsklinik-weissenhorn.de/) was redirected to https://www.stiftungsklinik-weissenhorn.de/sk/. Try testing the second URL directly., 
https://www.rotkreuzklinik-lindenberg.de/, , 
https://www.asklepios.com/lindau/, , 
https://www.panorama-fachklinik.de/, The page may not be loading as expected because your test URL (https://www.panorama-fachklinik.de/) was redirected to https://www.panorama-fachklinik.de/akut/. Try testing the second URL directly., 
https://www.dr-reisach-kliniken.de/hochgrat-klinik.html, , 
https://www.kliniken-oal-kf.de/, , 
https://www.kliniken-oal-kf.de/kliniken/klinik-st-josef, , 
https://www.vinzenz-klinik.de/, , 
https://www.fachklinik-enzensberg.de/, , 
https://www.guenztalklinik-allgaeu.de/unser-angebot/unser-therapieangebot.html, , 
https://www.kreiskliniken-unterallgaeu.de/, , 
https://www.kreisklinik-ottobeuren.de/, , 
https://www.donkliniken.de/index.php/donkliniken/Patienten-und-Besucher/Unsere-Kliniken/Standort-Donauwoerth, , 
https://www.donkliniken.de/index.php/donkliniken/Patienten-und-Besucher/Unsere-Kliniken/Standort-Noerdlingen, , 
https://www.donkliniken.de/index.php/donkliniken/Patienten-und-Besucher/Unsere-Kliniken/Standort-Oettingen, , 
https://www.donkliniken.de/index.php/donkliniken/Patienten-und-Besucher/Abteilungen-Leistungen/Standort-Donauwoerth/Partner-und-Kooperationen/Bezirkskrankenhaus-Donauwoerth-Fachklinik-fuer-Psychiatrie-Psychotherapie, Lighthouse was unable to reliably load the page you requested. Make sure you are testing the correct URL and that the server is properly responding to all requests. (Status code: 404), 
https://www.kv-keoa.de/klinik-immenstadt/, , 
https://www.kv-keoa.de/klinik-oberstdorf/, , 
https://www.kv-keoa.de/klinik-sonthofen/, , 
https://www.dr-reisach-kliniken.de/adula-klinik.html, , 
https://www.klinikum-stuttgart.de/, , 
https://www.st-anna-klinik.de/kliniken.html, , 
https://www.diakonie-klinik.de/, , 
https://www.sana.de/kok-stuttgart/karriere/berufserfahrene/management-verwaltung/, , 
https://www.sana.de/bethesda-stuttgart, , 
https://www.sana.de/rkk-stuttgart, , 
https://www.marienhospital-stuttgart.de/, , 
https://www.charlottenklinik.de/, , 
http://www.sportklinik-stuttgart.de/, The page may not be loading as expected because your test URL (http://www.sportklinik-stuttgart.de/) was redirected to https://www.sportklinik-stuttgart.de/. Try testing the second URL directly., 
https://www.rbk.de/, , 
https://www.fbkh.org/, , 
http://www.shg-kliniken.de/sonnenberg/klinik/psychiatrie-psychotherapie-psychosomatik/, The page may not be loading as expected because your test URL (http://www.shg-kliniken.de/sonnenberg/klinik/psychiatrie-psychotherapie-psychosomatik/) was redirected to https://www.shg-kliniken.de/sonnenberg/klinik/psychiatrie-psychotherapie-psychosomatik/. Try testing the second URL directly., 
https://www.rrss.de/, , 
https://www.sana.de/herzchirurgie-stuttgart, , 
https://www.klinikverbund-suedwest.de/der-klinikverbund-suedwest/standorte-kontakt/krankenhaus-herrenberg/, , 
https://www.klinikverbund-suedwest.de/der-klinikverbund-suedwest/standorte-kontakt/krankenhaus-leonberg/, , 
https://www.klinikverbund-suedwest.de/der-klinikverbund-suedwest/standorte-kontakt/kliniken-boeblingen/, , 
https://www.klinikum-esslingen.de/, , 
https://www.medius-kliniken.de/standorte/medius-klinik-kirchheim/auf-einen-blick-medius-klinik-kirchheim/, , 
https://www.medius-kliniken.de/standorte/medius-klinik-ostfildern-ruit/auf-einen-blick-medius-klinik-ostfildern-ruit/, , 
https://www.filderklinik.de/, , 
https://www.samariterstiftung.de/standorte/sozialpsychiatrie/esslingen/panoramaklinik-esslingen.html, , 
http://www.christophsbad.de/klinikum-christophsbad.html, The page may not be loading as expected because your test URL (http://www.christophsbad.de/klinikum-christophsbad.html) was redirected to https://www.christophsbad.de/klinikum-christophsbad.html. Try testing the second URL directly., 
https://www.sanego.de/Klinik/Baden-W%C3%BCrttemberg/309-Goeppingen/168391-Phlebologisch-Chirurg-Klinik-Dr-Schnek/, , 
https://www.alb-fils-kliniken.de/, , 
https://www.kliniken.de/krankenhaus/krankenhaus-marbach-1625K.html, , 
https://www.rkh-kliniken.de/kliniken-zentren/unsere-kliniken/klinikum-ludwigsburg/, , 
https://www.rkh-kliniken.de/kliniken-zentren/unsere-kliniken/krankenhaus-bietigheim-vaihingen/, , 
https://www.rkh-kliniken.de/kliniken-zentren/unsere-kliniken/orthopaedische-klinik-markgroeningen-ggmbh/, , 
https://www.kliniken-schmieder.de/kliniken-und-standorte/gerlingen.html, , 
https://www.rems-murr-kliniken.de/unternehmen/info/rems-murr-klinik-schorndorf.html, , 
https://www.rems-murr-kliniken.de/startseite.html, , 
https://www.zfp-winnenden.de/, , 
https://www.wn-zentralklinik.de/, , 
https://www.slk-kliniken.de/ueber-uns/standorte/klinikum-am-gesundbrunnen, , 
https://www.klinik-lerchenberg.de/, , 
https://www.chirurgie-hn.de/praxis/, , 
https://klinik-denzel.de/, , 
https://www.klinik-loewenstein.de/home, , 
https://www.klinikum-weissenhof.de/, , 
https://www.vulpiusklinik.de/, , 
https://www.slk-kliniken.de/ueber-uns/standorte/klinikum-am-plattenwald, , 
https://www.hohenloher-krankenhaus.net/hlkh/index.php, , 
https://www.klinikum-crailsheim.de/, The page may not be loading as expected because your test URL (https://www.klinikum-crailsheim.de/) was redirected to https://www.klinikum-crailsheim.de/de/startseite. Try testing the second URL directly., 
https://www.diak-klinikum.de/, , 
https://www.zfpg-sha.de/, , 
https://www.ckbm.de/ckbm/index.php, , 
https://www.khtbb.de/khtbb/index.php, , 
https://rotkreuzklinik-wertheim.de/, , 
https://www.diabetes-klinik-mergentheim.de/, , 
https://www.kitzberg-klinik.de/, , 
https://kliniken-heidenheim.de/klinikum/, , 
https://www.ostalbklinikum.de/medizin/frauenklinik/allgemein, , 
https://www.klinik-ellwangen.de/, , 
https://www.stauferklinikum.de/, , 
https://www.fachkrankenhaus-neresheim.de/, , 
https://www.klinikum-mittelbaden.de/, The page may not be loading as expected because your test URL (https://www.klinikum-mittelbaden.de/) was redirected to https://www.klinikum-mittelbaden.de/de/index.php. Try testing the second URL directly., 
https://acura-kliniken.com/, , 
https://www.median-kliniken.de/de/median-klinik-gunzenbachhof-baden-baden/, , 
https://www.klinikum-karlsruhe.de/, , 
https://www.vidia-kliniken.de/startseite, , 
https://www.helios-gesundheit.de/kliniken/karlsruhe-herzchirurgie/, , 
https://www.rkh-kliniken.de/pflege/kliniken-des-landkreises-karlsruhe/, , 
https://www.klinikum-karlsbad.de/, , 
https://www.sankt-rochus-kliniken.de/, , 
https://www.klinikum-mittelbaden.de/, The page may not be loading as expected because your test URL (https://www.klinikum-mittelbaden.de/) was redirected to https://www.klinikum-mittelbaden.de/de/index.php. Try testing the second URL directly., 
https://www.reha-zentrum-gernsbach.de/, , 
https://www.kliniken-schmieder.de/kliniken-und-standorte/heidelberg.html, , 
https://www.bethanien-heidelberg.de/, The page may not be loading as expected because your test URL (https://www.bethanien-heidelberg.de/) was redirected to https://www.bethanien-heidelberg.de/start. Try testing the second URL directly., 
https://www.vincentius-hd.info/, , 
https://st.josefskrankenhaus.de/, , 
https://www.krankenhaus-salem.de/, The page may not be loading as expected because your test URL (https://www.krankenhaus-salem.de/) was redirected to https://www.krankenhaus-salem.de/start.php. Try testing the second URL directly., 
https://www.sankt-elisabeth.de/, , 
https://www.thoraxklinik-heidelberg.de/, , 
https://www.kurpfalzkrankenhaus.de/, , 
https://www.rehaklinik-koenigstuhl.de/, The page may not be loading as expected because your test URL (https://www.rehaklinik-koenigstuhl.de/) was redirected to https://www.rehaklinik-koenigstuhl.de/startseite/. Try testing the second URL directly., 
https://www.klinikum.uni-heidelberg.de/, , 
https://www.umm.de/, The page may not be loading as expected because your test URL (https://www.umm.de/) was redirected to https://www.umm.de/start/. Try testing the second URL directly., 
https://www.diako-mannheim.de/diako/medizin-pflege/fachabteilungenkarussell.php, , 
https://www.theresienkrankenhaus.de/thkh/index.php, , 
https://www.zi-mannheim.de/, , 
https://www.khv-ha-wa.de/, , 
https://www.neckar-odenwald-kliniken.de/, , 
https://www.johannes-diakonie.de/, , 
https://www.neckar-odenwald-kliniken.de/, , 
https://www.grn.de/eberbach/klinik/startseite, , 
https://www.pzn-wiesloch.de/, , 
https://www.grn.de/weinheim/klinik/startseite, , 
https://www.grn.de/sinsheim/klinik/startseite, , 
https://www.swr.de/swraktuell/baden-wuerttemberg/mannheim/grn-klinik-schwetzingen-faehrt-regelbetrieb-runter-wegen-steigender-infektionszahlen-100.html, , 
https://www.helios-gesundheit.de/kliniken/pforzheim/, , 
https://www.siloah.de/, , 
"https://www.meinenzkreis.de/startseite_artikel,-Pforzheimer-Centralklinik-schliesst-in-der-City-Darum-wird-der-Krankenhausbetrieb-verlagert-_arid,1354789.html", , 
https://www.sportklinik.de/, , 
https://www.roemerklinik.de/, , 
https://www.sana.de/bad-wildbad, , 
https://www.paracelsus-krankenhaus.de/, , 
https://www.rommel-klinik.de/, , 
http://www.kiklisch.de/, , 
https://www.kn-calw.de/, , 
https://www.klinikverbund-suedwest.de/der-klinikverbund-suedwest/standorte-kontakt/kliniken-nagold/, , 
https://www.rkh-kliniken.de/kliniken-zentren/unsere-kliniken/krankenhaus-muehlacker/, , 
https://www.rkh-kliniken.de/kliniken-zentren/unsere-kliniken/krankenhaus-neuenbuerg/, , 
https://klinik-oeschelbronn.de/, , 
https://kize.eu/, , 
https://www.klf-web.de/, , 
http://www.selzer.de/, The page may not be loading as expected because your test URL (http://www.selzer.de/) was redirected to https://selzer.de/. Try testing the second URL directly., 
https://www.diakoniekrankenhaus-freiburg.de/de, , 
https://www.rkk-klinikum.de/, , 
https://www.josefskrankenhaus-freiburg.de/, , 
https://www.uniklinik-freiburg.de/, The page may not be loading as expected because your test URL (https://www.uniklinik-freiburg.de/) was redirected to https://www.uniklinik-freiburg.de/de.html. Try testing the second URL directly., 
https://www.uexkuell-klinik.de/, , 
https://www.helios-gesundheit.de/kliniken/breisach/, , 
https://www.friedrich-husemann-klinik.de/, , 
https://www.ameos.eu/standorte/ameos-sued/vogtsburg/ameos-klinikum-kaiserstuhl/, , 
http://www.klinik-in-der-zarten.de/, , 
https://www.helios-gesundheit.de/kliniken/muellheim/, , 
https://www.beckerklinik.de/, , 
https://www.herzzentrum.de/de.html, , 
https://klinik-haus-vogt.com/, Lighthouse was unable to reliably load the page you requested. Make sure you are testing the correct URL and that the server is properly responding to all requests. (Details: net::ERR_NETWORK_CHANGED), 
https://www.helios-gesundheit.de/kliniken/titisee-neustadt/, , 
https://www.park-klinikum.de/kliniken/werner-schwidder-klinik-2/, , 
https://www.krankenhaus-emmendingen.de/, The page may not be loading as expected because your test URL (https://www.krankenhaus-emmendingen.de/) was redirected to https://www.krankenhaus-emmendingen.de/de. Try testing the second URL directly., 
https://www.zfp-emmendingen.de/, , 
https://www.bdh-klinik-waldkirch.de/bdh-klinik-waldkirch/, , 
https://www.bdh-klinik-elzach.de/bdh-klinik-elzach/, , 
https://achern-oberkirch.ortenau-klinikum.de/, , 
https://www.median-kliniken.de/de/median-achertal-klinik-ottenhoefen/, , 
https://diakonie-kork.de/epilepsiezentrum/, , 
https://lahr-ettenheim.ortenau-klinikum.de/, , 
https://offenburg-kehl.ortenau-klinikum.de/, The page loaded too slowly to finish within the time limit. Results may be incomplete., 
https://wolfach.ortenau-klinikum.de/, , 
https://www.parkinson-klinik.de/, The page may not be loading as expected because your test URL (https://www.parkinson-klinik.de/) was redirected to https://www.parkinson-klinik.de/Parkinsons-Disease-Clinic.html. Try testing the second URL directly., 
https://www.herzzentrum-lahr.de/, INVALID URL, 
https://www.klinik-lindenhoehe.de/, , 
https://www.krankenhaus-oberndorf.de/kontakt/, , 
https://www.helios-gesundheit.de/kliniken/rottweil/, , 
https://www.vvph.de/, The page may not be loading as expected because your test URL (https://www.vvph.de/) was redirected to https://www.vvph.de/de.html. Try testing the second URL directly., 
https://www.bw-lv.de/fachkliniken/fachklinik-wittichen/, , 
https://www.sbk-vs.de/, , 
http://geschlossen, INVALID URL, "http://"-Prefix manuell hinzugefügt
https://www.luisenklinik.de/, The page may not be loading as expected because your test URL (https://www.luisenklinik.de/) was redirected to https://www.luisenklinik.de/startseite.html. Try testing the second URL directly., 
https://www.klinikum-tut.de/, , 
https://www.glkn.de/glkn/standorte/klinikum-konstanz/klinikum-kn-start.php, , 
https://www.glkn.de/glkn/standorte/hbk-singen/hbk-singen-start.php, , 
https://www.zfp-reichenau.de/, , 
https://www.kliniken-schmieder.de/kliniken-und-standorte/allensbach.html, , 
https://www.krankenhaus-stockach.de/, , 
https://www.hegau-jugendwerk.de/, , 
https://www.herz-zentrum.com/, , 
https://www.hegau-jugendwerk.de/, , 
https://www.elikh.de/, The page may not be loading as expected because your test URL (https://www.elikh.de/) was redirected to https://www.elikh.de/home.html. Try testing the second URL directly., 
https://www.seidel-klinik.de/, , 
https://www.klinloe.de/, The page may not be loading as expected because your test URL (https://www.klinloe.de/) was redirected to https://www.klinloe.de/home.html. Try testing the second URL directly., 
https://www.klinloe.de/home.html, , 
https://www.klinikum-hochrhein.de/, The page may not be loading as expected because your test URL (https://www.klinikum-hochrhein.de/) was redirected to https://www.klinikum-hochrhein.de/home.html. Try testing the second URL directly., 
https://carossa-klinik.de/, , 
https://www.kreiskliniken-reutlingen.de/albklinik-muensingen.html, , 
https://www.zfp-web.de/fachgebiete/forensische-psychiatrie/zwiefalten/klinik/, , 
https://www.kreiskliniken-reutlingen.de/ermstalklinik-bad-urach.html, , 
https://www.pprt.de/, , 
https://www.kronprinzenbau-klinik.de/, , 
https://www.fachkliniken-hohenurach.de/, , 
https://www.tropenklinik.de/, The page may not be loading as expected because your test URL (https://www.tropenklinik.de/) was redirected to https://www.tropenklinik.de/home/. Try testing the second URL directly., 
https://www.bg-kliniken.de/klinik-tuebingen/, , 
https://www.steinlach-klinik.com/, , 
https://www.winghofermedicum.de/, , 
https://www.medizin.uni-tuebingen.de/, The page may not be loading as expected because your test URL (https://www.medizin.uni-tuebingen.de/) was redirected to https://www.medizin.uni-tuebingen.de/de/. Try testing the second URL directly., 
https://www.zollernalb-klinikum.de/, , 
https://acura-kliniken-albstadt.de/, , 
https://www.bethesda-ulm.de/, The page may not be loading as expected because your test URL (https://www.bethesda-ulm.de/) was redirected to https://www.bethesda-ulm.de/start. Try testing the second URL directly., 
http://www.klinik-schwarz.de/, , 
https://ulm.bwkrankenhaus.de/startseite.html, , 
https://www.uniklinik-ulm.de/, , 
https://www.rku.de/, , 
https://www.gesundheitszentrum-ehingen.de/, The page may not be loading as expected because your test URL (https://www.gesundheitszentrum-ehingen.de/) was redirected to https://www.gesundheitszentrum-ehingen.de/willkommen. Try testing the second URL directly., 
https://www.jameda.de/blaustein/kliniken/blausteinklinik-gefaessklinik-dr-berg-spezialklinik-zur-behandlung-von-venenleiden/uebersicht/70763202000_2/, The page may not be loading as expected because your test URL (https://www.jameda.de/blaustein/kliniken/blausteinklinik-gefaessklinik-dr-berg-spezialklinik-zur-behandlung-von-venenleiden/uebersicht/70763202000_2/) was redirected to https://www.jameda.de/blaustein/kliniken/blausteinklinik-gefaessklinik-dr-berg-spezialklinik-zur-behandlung-von-venenleiden-und-haemorrhoiden/uebersicht/70763202000_2/. Try testing the second URL directly., 
https://www.sana.de/biberach, , 
https://www.zfp-web.de/fachgebiete/allgemeine-psychiatrie/bad-schussenried/abteilung/, , 
https://federseeklinik.de/startseite/, , 
https://www.sana.de/dietenbronn, , 
https://www.helios-gesundheit.de/kliniken/ueberlingen/, , 
https://www.medizin-campus-bodensee.de/ueber-uns/standorte/tettnang, , 
https://www.stiftung-liebenau.de/gesundheit/, , 
https://www.medizin-campus-bodensee.de/ueber-uns/standorte/friedrichshafen, , 
https://www.oberschwabenklinik.de/ihr-aufenthalt-bei-uns/krankenhaus-bad-waldsee/allgemein.html, , 
https://www.vdek-kliniklotse.de/St-dtisches-Krankenhaus-14-Nothelfer-in-88250-Weingarten/fachabteilungen/krankenhaus/26084098300, , 
https://www.zfp-web.de/fachgebiete/allgemeine-psychiatrie/ravensburg/abteilung/, , 
https://www.oberschwabenklinik.de/ihr-aufenthalt-bei-uns/westallgaeu-klinikum-in-wangen/allgemein.html, , 
https://www.fachkliniken-wangen.de/, , 
https://www.schussental-klinik.de/, The page may not be loading as expected because your test URL (https://www.schussental-klinik.de/) was redirected to https://www.schussental-klinik.de/de/. Try testing the second URL directly., 
http://www.klksig.de/, , 
https://www.kjp-mariaberg.de/, , 
https://www.klinikumchemnitz.de/, , 
https://rab.drk-khs.de/, , 
https://www.bethanien-chemnitz.de/, The page may not be loading as expected because your test URL (https://www.bethanien-chemnitz.de/) was redirected to https://www.bethanien-chemnitz.de/home. Try testing the second URL directly., 
https://www.erzgebirgsklinikum.de/, , 
https://www.helios-gesundheit.de/kliniken/aue/, , 
https://www.kkh-mek.de/index.php?id=2, , 
https://www.erlabrunn.de/, , 
https://www.kkh-stollberg.de/, , 
https://www.kkh-mek.de/, The page may not be loading as expected because your test URL (https://www.kkh-mek.de/) was redirected to https://www.kkh-mek.de/index.php?id=3. Try testing the second URL directly., 
https://diakomed.de/, , 
https://www.kkh-freiberg.com/, , 
https://www.lmkgmbh.de/, , 
https://www.reha-hetzdorf.de/, , 
https://www.helios-gesundheit.de/kliniken/leisnig/, , 
https://www.klinikum-doebeln.de/en/index.html, , 
https://www.bethanien-hochweitzschen.de/, , 
https://www.helios-gesundheit.de/kliniken/plauen-vogtland-klinikum/, , 
https://www.bethanien-plauen.de/, , 
https://www.klinikum-obergoeltzsch.de/, , 
https://www.skh-rodewisch.sachsen.de/, The page may not be loading as expected because your test URL (https://www.skh-rodewisch.sachsen.de/) was redirected to https://www.skh-rodewisch.sachsen.de/startseite/. Try testing the second URL directly., 
https://www.paracelsus-kliniken.de/akut/adorf/, , 
https://www.paracelsus-kliniken.de/akut/reichenbach/, , 
https://www.klinik-am-brunnenberg.de/, , 
https://www.heinrich-braun-klinikum.de/, , 
https://www.paracelsus-kliniken.de/akut/zwickau/, , 
https://www.klinikum-glauchau.de/, , 
https://li.drk-khs.de/, , 
https://www.pleissental-klinik.de/, , 
https://www.asklepios.com/wiesen/, , 
https://www.uniklinikum-dresden.de/de, , 
https://www.klinikum-dresden.de/, , 
https://www.sana.de/herzzentrum-dresden, , 
https://www.diako-dresden.de/diakonissen-krankenhaus/, , 
https://www.josephstift-dresden.de/, , 
https://www.mkh-dresden.de/, , 
https://www.oberlausitz-kliniken.de/kliniken-bereiche/krankenhaus-bautzen/, , 
https://www.oberlausitz-kliniken.de/kliniken-bereiche/krankenhaus-bischofswerda/, , 
https://www.asklepios.com/radeberg/, , 
https://www.skh-arnsdorf.sachsen.de/, The page may not be loading as expected because your test URL (https://www.skh-arnsdorf.sachsen.de/) was redirected to https://www.skh-arnsdorf.sachsen.de/startseite/. Try testing the second URL directly., 
https://www.seenlandklinikum.de/, , 
https://www.malteser-krankenhaus-stjohannes.de/, The page may not be loading as expected because your test URL (https://www.malteser-krankenhaus-stjohannes.de/) was redirected to https://www.malteser-krankenhaus-stjohannes.de/startseite.html. Try testing the second URL directly., 
